"Step","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MAX"
"180000","168.08459247759598","168.08459247759598","168.08459247759598","188.76651851105396","188.76651851105396","188.76651851105396","137.7671450236901","137.7671450236901","137.7671450236901","82.98324549926352","82.98324549926352","82.98324549926352","110.05699472654165","110.05699472654165","110.05699472654165","106.08562947159007","106.08562947159007","106.08562947159007","125.2898985262896","125.2898985262896","125.2898985262896","123.91729788857648","123.91729788857648","123.91729788857648","105.32903381954813","105.32903381954813","105.32903381954813","141.84336512678914","141.84336512678914","141.84336512678914"
"184000","197.19097368858047","197.19097368858047","197.19097368858047","167.98476484010914","167.98476484010914","167.98476484010914","138.53988995256657","138.53988995256657","138.53988995256657","92.2672410389977","92.2672410389977","92.2672410389977","118.16310217486009","118.16310217486009","118.16310217486009","106.44367882419223","106.44367882419223","106.44367882419223","123.09515431191373","123.09515431191373","123.09515431191373","129.58184098785318","129.58184098785318","129.58184098785318","124.51550594486987","124.51550594486987","124.51550594486987","156.18048508788212","156.18048508788212","156.18048508788212"
"188000","195.62552365256332","195.62552365256332","195.62552365256332","181.66516269574404","181.66516269574404","181.66516269574404","136.39725685258745","136.39725685258745","136.39725685258745","93.92217635230026","93.92217635230026","93.92217635230026","112.78618517148452","112.78618517148452","112.78618517148452","110.07543346903364","110.07543346903364","110.07543346903364","101.5751185651275","101.5751185651275","101.5751185651275","184.91470106227402","184.91470106227402","184.91470106227402","106.03341783356822","106.03341783356822","106.03341783356822","164.57065598643993","164.57065598643993","164.57065598643993"
"192000","142.98121665033204","142.98121665033204","142.98121665033204","172.04144631078103","172.04144631078103","172.04144631078103","128.63175462678595","128.63175462678595","128.63175462678595","96.14847728551463","96.14847728551463","96.14847728551463","117.77299333063525","117.77299333063525","117.77299333063525","96.36355500330082","96.36355500330082","96.36355500330082","100.44144083140498","100.44144083140498","100.44144083140498","176.32934083539368","176.32934083539368","176.32934083539368","120.56000138369129","120.56000138369129","120.56000138369129","155.8036570432038","155.8036570432038","155.8036570432038"
"196000","200.57507452496597","200.57507452496597","200.57507452496597","196.23234734768496","196.23234734768496","196.23234734768496","127.52051930433575","127.52051930433575","127.52051930433575","96.58614284024597","96.58614284024597","96.58614284024597","125.4020764411451","125.4020764411451","125.4020764411451","114.5357900431688","114.5357900431688","114.5357900431688","67.03149719300002","67.03149719300002","67.03149719300002","184.3498917434625","184.3498917434625","184.3498917434625","132.57836837921496","132.57836837921496","132.57836837921496","169.07981032384924","169.07981032384924","169.07981032384924"
"200000","199.21599668532275","199.21599668532275","199.21599668532275","202.5760174219004","202.5760174219004","202.5760174219004","124.40182826112331","124.40182826112331","124.40182826112331","81.8598448058898","81.8598448058898","81.8598448058898","114.57566520419053","114.57566520419053","114.57566520419053","86.99183598303652","86.99183598303652","86.99183598303652","98.65827965539935","98.65827965539935","98.65827965539935","188.89229646739628","188.89229646739628","188.89229646739628","111.16097657157245","111.16097657157245","111.16097657157245","157.55073743490843","157.55073743490843","157.55073743490843"
"204000","177.38677879062345","177.38677879062345","177.38677879062345","203.63435809442223","203.63435809442223","203.63435809442223","111.54166713082323","111.54166713082323","111.54166713082323","84.68667849530692","84.68667849530692","84.68667849530692","40.60872583576527","40.60872583576527","40.60872583576527","105.31316152083009","105.31316152083009","105.31316152083009","52.443862966748746","52.443862966748746","52.443862966748746","196.64696133700667","196.64696133700667","196.64696133700667","149.2977398959815","149.2977398959815","149.2977398959815","177.6685402223465","177.6685402223465","177.6685402223465"
"208000","220.96286383700425","220.96286383700425","220.96286383700425","180.43672329623467","180.43672329623467","180.43672329623467","114.2904283894245","114.2904283894245","114.2904283894245","105.38564998332163","105.38564998332163","105.38564998332163","113.13650827627842","113.13650827627842","113.13650827627842","94.93227278535407","94.93227278535407","94.93227278535407","79.57836722922423","79.57836722922423","79.57836722922423","164.14754348068922","164.14754348068922","164.14754348068922","123.93626083682065","123.93626083682065","123.93626083682065","178.45122499388253","178.45122499388253","178.45122499388253"
"212000","203.93452984665345","203.93452984665345","203.93452984665345","180.88315619321165","180.88315619321165","180.88315619321165","117.688232671458","117.688232671458","117.688232671458","85.99843480773964","85.99843480773964","85.99843480773964","110.5594535052941","110.5594535052941","110.5594535052941","119.50297958300533","119.50297958300533","119.50297958300533","60.70843568401574","60.70843568401574","60.70843568401574","178.1393913561073","178.1393913561073","178.1393913561073","145.5409253214635","145.5409253214635","145.5409253214635","182.88135990626964","182.88135990626964","182.88135990626964"
"216000","192.30716967358475","192.30716967358475","192.30716967358475","199.7773186021444","199.7773186021444","199.7773186021444","174.8762083722558","174.8762083722558","174.8762083722558","110.64396147158041","110.64396147158041","110.64396147158041","84.30671360135909","84.30671360135909","84.30671360135909","111.08044176695867","111.08044176695867","111.08044176695867","88.06871279240193","88.06871279240193","88.06871279240193","186.58774162516374","186.58774162516374","186.58774162516374","145.68954191046174","145.68954191046174","145.68954191046174","133.4806983804716","133.4806983804716","133.4806983804716"
"220000","193.35343956590458","193.35343956590458","193.35343956590458","198.05032656490806","198.05032656490806","198.05032656490806","121.73007020919458","121.73007020919458","121.73007020919458","81.5068022578405","81.5068022578405","81.5068022578405","115.18627823775633","115.18627823775633","115.18627823775633","107.48318730702772","107.48318730702772","107.48318730702772","115.66790247597287","115.66790247597287","115.66790247597287","169.53417556315077","169.53417556315077","169.53417556315077","176.13567144925145","176.13567144925145","176.13567144925145","128.61776186221695","128.61776186221695","128.61776186221695"
"224000","204.5820846681369","204.5820846681369","204.5820846681369","195.347929925819","195.347929925819","195.347929925819","147.58851003263686","147.58851003263686","147.58851003263686","115.06489133756952","115.06489133756952","115.06489133756952","121.05629793480762","121.05629793480762","121.05629793480762","115.56766375667864","115.56766375667864","115.56766375667864","124.35581413395444","124.35581413395444","124.35581413395444","184.82060538366787","184.82060538366787","184.82060538366787","190.51345454505744","190.51345454505744","190.51345454505744","182.0840738649125","182.0840738649125","182.0840738649125"
"228000","211.97583312900542","211.97583312900542","211.97583312900542","189.26544642843822","189.26544642843822","189.26544642843822","131.56033214369518","131.56033214369518","131.56033214369518","109.00538486456003","109.00538486456003","109.00538486456003","138.09903786634786","138.09903786634786","138.09903786634786","112.91171977856592","112.91171977856592","112.91171977856592","149.98667150311576","149.98667150311576","149.98667150311576","185.86511650983635","185.86511650983635","185.86511650983635","170.5061710848708","170.5061710848708","170.5061710848708","176.1918571470988","176.1918571470988","176.1918571470988"
"232000","184.3659570441841","184.3659570441841","184.3659570441841","168.31620676696508","168.31620676696508","168.31620676696508","135.49611033134602","135.49611033134602","135.49611033134602","70.91638403307003","70.91638403307003","70.91638403307003","154.12745823173958","154.12745823173958","154.12745823173958","87.29353663617513","87.29353663617513","87.29353663617513","106.34188636852755","106.34188636852755","106.34188636852755","178.82549794534157","178.82549794534157","178.82549794534157","185.5453161421157","185.5453161421157","185.5453161421157","143.41689490092614","143.41689490092614","143.41689490092614"
"236000","204.8093091885149","204.8093091885149","204.8093091885149","151.87417235302001","151.87417235302001","151.87417235302001","119.17167017856347","119.17167017856347","119.17167017856347","110.22174889748416","110.22174889748416","110.22174889748416","139.72905875890825","139.72905875890825","139.72905875890825","136.18910542476428","136.18910542476428","136.18910542476428","108.52004230356788","108.52004230356788","108.52004230356788","202.77259590721104","202.77259590721104","202.77259590721104","143.0271802114342","143.0271802114342","143.0271802114342","184.78931523608358","184.78931523608358","184.78931523608358"
"240000","187.81186669519033","187.81186669519033","187.81186669519033","186.1774687014314","186.1774687014314","186.1774687014314","130.90933819159252","130.90933819159252","130.90933819159252","77.65951362950979","77.65951362950979","77.65951362950979","86.78175007571134","86.78175007571134","86.78175007571134","114.27705525570647","114.27705525570647","114.27705525570647","135.81105192846914","135.81105192846914","135.81105192846914","164.44481955739303","164.44481955739303","164.44481955739303","185.29894242452423","185.29894242452423","185.29894242452423","189.90496410100383","189.90496410100383","189.90496410100383"
"244000","205.78671238001274","205.78671238001274","205.78671238001274","161.18079383126042","161.18079383126042","161.18079383126042","157.29847469973717","157.29847469973717","157.29847469973717","50.640244053799634","50.640244053799634","50.640244053799634","118.78232287144206","118.78232287144206","118.78232287144206","146.34554194180734","146.34554194180734","146.34554194180734","95.95554754171268","95.95554754171268","95.95554754171268","156.7774381653803","156.7774381653803","156.7774381653803","158.0834547125962","158.0834547125962","158.0834547125962","175.5941137481972","175.5941137481972","175.5941137481972"
"248000","210.42006072071018","210.42006072071018","210.42006072071018","171.49213660486146","171.49213660486146","171.49213660486146","127.86068452456246","127.86068452456246","127.86068452456246","100.86372049131789","100.86372049131789","100.86372049131789","59.58158031770135","59.58158031770135","59.58158031770135","103.99544855123","103.99544855123","103.99544855123","152.57465194818525","152.57465194818525","152.57465194818525","155.9557324383086","155.9557324383086","155.9557324383086","142.33231140061366","142.33231140061366","142.33231140061366","187.1191052220985","187.1191052220985","187.1191052220985"
"252000","208.10153317019063","208.10153317019063","208.10153317019063","135.87183302278257","135.87183302278257","135.87183302278257","150.06330234842565","150.06330234842565","150.06330234842565","91.46970941387602","91.46970941387602","91.46970941387602","118.66628415086905","118.66628415086905","118.66628415086905","124.32546429802542","124.32546429802542","124.32546429802542","121.65059802069717","121.65059802069717","121.65059802069717","176.69807165924797","176.69807165924797","176.69807165924797","187.33960499744012","187.33960499744012","187.33960499744012","183.09629760082183","183.09629760082183","183.09629760082183"
"256000","208.89008165747032","208.89008165747032","208.89008165747032","153.1621035927707","153.1621035927707","153.1621035927707","154.98511784741498","154.98511784741498","154.98511784741498","125.24011359124631","125.24011359124631","125.24011359124631","83.30054573556819","83.30054573556819","83.30054573556819","109.49736875303697","109.49736875303697","109.49736875303697","114.31015904881028","114.31015904881028","114.31015904881028","169.51695712134068","169.51695712134068","169.51695712134068","171.69778188511188","171.69778188511188","171.69778188511188","140.15758369184482","140.15758369184482","140.15758369184482"
"260000","193.97871059457515","193.97871059457515","193.97871059457515","155.314063690841","155.314063690841","155.314063690841","166.78808286073073","166.78808286073073","166.78808286073073","98.75421504874971","98.75421504874971","98.75421504874971","144.47807912028085","144.47807912028085","144.47807912028085","108.58640862181736","108.58640862181736","108.58640862181736","117.91177012391915","117.91177012391915","117.91177012391915","192.56446104778945","192.56446104778945","192.56446104778945","159.53312158998068","159.53312158998068","159.53312158998068","145.68849228554126","145.68849228554126","145.68849228554126"
"264000","200.64144671443782","200.64144671443782","200.64144671443782","178.15346793950485","178.15346793950485","178.15346793950485","168.0267893759048","168.0267893759048","168.0267893759048","99.16094071040906","99.16094071040906","99.16094071040906","115.52837436078384","115.52837436078384","115.52837436078384","82.19055440438595","82.19055440438595","82.19055440438595","104.60074469258703","104.60074469258703","104.60074469258703","186.90163378348365","186.90163378348365","186.90163378348365","185.36465699792652","185.36465699792652","185.36465699792652","163.2914628873996","163.2914628873996","163.2914628873996"
"268000","188.39364323740043","188.39364323740043","188.39364323740043","169.6605092388011","169.6605092388011","169.6605092388011","149.04436106892712","149.04436106892712","149.04436106892712","94.10605827814364","94.10605827814364","94.10605827814364","150.19133928654327","150.19133928654327","150.19133928654327","84.9279444301757","84.9279444301757","84.9279444301757","136.66674342962295","136.66674342962295","136.66674342962295","158.26942837300783","158.26942837300783","158.26942837300783","152.1329970337887","152.1329970337887","152.1329970337887","155.80814241348853","155.80814241348853","155.80814241348853"
"272000","197.43093304597454","197.43093304597454","197.43093304597454","169.98148170386233","169.98148170386233","169.98148170386233","159.63874963815033","159.63874963815033","159.63874963815033","112.8642694152293","112.8642694152293","112.8642694152293","160.86826800657215","160.86826800657215","160.86826800657215","102.3740111756586","102.3740111756586","102.3740111756586","145.1363307108219","145.1363307108219","145.1363307108219","160.48191201906474","160.48191201906474","160.48191201906474","174.0152765889169","174.0152765889169","174.0152765889169","153.10526094599055","153.10526094599055","153.10526094599055"
"276000","212.18357805628133","212.18357805628133","212.18357805628133","169.7657971424078","169.7657971424078","169.7657971424078","174.9988707759702","174.9988707759702","174.9988707759702","89.5572089572162","89.5572089572162","89.5572089572162","139.02082876676783","139.02082876676783","139.02082876676783","111.92869942482358","111.92869942482358","111.92869942482358","156.06532618413513","156.06532618413513","156.06532618413513","145.80084850208723","145.80084850208723","145.80084850208723","197.40144880094985","197.40144880094985","197.40144880094985","150.34500406440094","150.34500406440094","150.34500406440094"
"280000","226.23383037560097","226.23383037560097","226.23383037560097","144.33154427367145","144.33154427367145","144.33154427367145","114.95120172029556","114.95120172029556","114.95120172029556","118.44509045777627","118.44509045777627","118.44509045777627","77.53563315647193","77.53563315647193","77.53563315647193","109.46018335208475","109.46018335208475","109.46018335208475","146.1564483243072","146.1564483243072","146.1564483243072","152.69932056214478","152.69932056214478","152.69932056214478","167.05999632157275","167.05999632157275","167.05999632157275","170.9921371526809","170.9921371526809","170.9921371526809"
"284000","211.90412120596775","211.90412120596775","211.90412120596775","154.3099955718986","154.3099955718986","154.3099955718986","121.78005331119789","121.78005331119789","121.78005331119789","71.74727487580697","71.74727487580697","71.74727487580697","121.59344153157937","121.59344153157937","121.59344153157937","101.22060067347329","101.22060067347329","101.22060067347329","149.56420276154182","149.56420276154182","149.56420276154182","137.37465757199016","137.37465757199016","137.37465757199016","160.6601403802946","160.6601403802946","160.6601403802946","144.12764690233365","144.12764690233365","144.12764690233365"
"288000","217.7217327355378","217.7217327355378","217.7217327355378","197.38790771637204","197.38790771637204","197.38790771637204","93.87165247121958","93.87165247121958","93.87165247121958","39.45189579975839","39.45189579975839","39.45189579975839","143.24082732018826","143.24082732018826","143.24082732018826","112.41610414662796","112.41610414662796","112.41610414662796","153.24407148819446","153.24407148819446","153.24407148819446","165.27131764742794","165.27131764742794","165.27131764742794","153.04265898324184","153.04265898324184","153.04265898324184","155.62728467317743","155.62728467317743","155.62728467317743"
"292000","220.48220077412753","220.48220077412753","220.48220077412753","187.30906498304563","187.30906498304563","187.30906498304563","116.140068836859","116.140068836859","116.140068836859","52.4086411803885","52.4086411803885","52.4086411803885","150.975783155968","150.975783155968","150.975783155968","112.26238777578745","112.26238777578745","112.26238777578745","150.24491060868345","150.24491060868345","150.24491060868345","148.84357812076024","148.84357812076024","148.84357812076024","164.3565334473176","164.3565334473176","164.3565334473176","121.35987232571115","121.35987232571115","121.35987232571115"
"296000","185.13595709226462","185.13595709226462","185.13595709226462","156.36509860694562","156.36509860694562","156.36509860694562","119.04073656416492","119.04073656416492","119.04073656416492","34.86348561221211","34.86348561221211","34.86348561221211","126.20553712323058","126.20553712323058","126.20553712323058","133.9845729179143","133.9845729179143","133.9845729179143","155.81888876538318","155.81888876538318","155.81888876538318","131.7637807682642","131.7637807682642","131.7637807682642","159.6346545843323","159.6346545843323","159.6346545843323","122.84239079798358","122.84239079798358","122.84239079798358"
"300000","203.75038513912435","203.75038513912435","203.75038513912435","180.14207937709025","180.14207937709025","180.14207937709025","126.25414246489433","126.25414246489433","126.25414246489433","55.12857580542391","55.12857580542391","55.12857580542391","91.05595601910773","91.05595601910773","91.05595601910773","162.97951258580025","162.97951258580025","162.97951258580025","121.60072543797442","121.60072543797442","121.60072543797442","162.31612834559883","162.31612834559883","162.31612834559883","142.57242578366768","142.57242578366768","142.57242578366768","118.34439981848566","118.34439981848566","118.34439981848566"
"304000","207.26863740026033","207.26863740026033","207.26863740026033","145.45695229808743","145.45695229808743","145.45695229808743","128.81420307834983","128.81420307834983","128.81420307834983","125.43696454034375","125.43696454034375","125.43696454034375","111.58346884039352","111.58346884039352","111.58346884039352","114.54810794861942","114.54810794861942","114.54810794861942","132.92316980152614","132.92316980152614","132.92316980152614","162.2687283681683","162.2687283681683","162.2687283681683","189.84255125002446","189.84255125002446","189.84255125002446","142.76197189854625","142.76197189854625","142.76197189854625"
"308000","199.9172377210395","199.9172377210395","199.9172377210395","195.91353143109825","195.91353143109825","195.91353143109825","145.76099312636092","145.76099312636092","145.76099312636092","81.53697334244303","81.53697334244303","81.53697334244303","78.79596832083605","78.79596832083605","78.79596832083605","104.83356012195887","104.83356012195887","104.83356012195887","161.0875654324422","161.0875654324422","161.0875654324422","143.20118248881448","143.20118248881448","143.20118248881448","174.8544561263559","174.8544561263559","174.8544561263559","110.54374548342646","110.54374548342646","110.54374548342646"
"312000","200.52419496641923","200.52419496641923","200.52419496641923","148.13754338600293","148.13754338600293","148.13754338600293","120.01410792802753","120.01410792802753","120.01410792802753","55.83150648470163","55.83150648470163","55.83150648470163","118.18640401998059","118.18640401998059","118.18640401998059","113.4989891866383","113.4989891866383","113.4989891866383","121.5481755577629","121.5481755577629","121.5481755577629","181.13448685354362","181.13448685354362","181.13448685354362","190.26963292328037","190.26963292328037","190.26963292328037","116.53366333152906","116.53366333152906","116.53366333152906"
"316000","175.84306542663006","175.84306542663006","175.84306542663006","150.1766342141667","150.1766342141667","150.1766342141667","123.15633510293738","123.15633510293738","123.15633510293738","53.69863389820485","53.69863389820485","53.69863389820485","118.86025609091742","118.86025609091742","118.86025609091742","147.5838704704483","147.5838704704483","147.5838704704483","133.34563722109738","133.34563722109738","133.34563722109738","171.3308581780218","171.3308581780218","171.3308581780218","163.2625060442346","163.2625060442346","163.2625060442346","116.08064728586251","116.08064728586251","116.08064728586251"
"320000","165.75825809760894","165.75825809760894","165.75825809760894","150.79322506845278","150.79322506845278","150.79322506845278","144.20332033735653","144.20332033735653","144.20332033735653","92.57653801730999","92.57653801730999","92.57653801730999","121.67494655935168","121.67494655935168","121.67494655935168","92.42664507544637","92.42664507544637","92.42664507544637","148.31137535127834","148.31137535127834","148.31137535127834","141.80978675953054","141.80978675953054","141.80978675953054","166.81426318514855","166.81426318514855","166.81426318514855","118.44641326998087","118.44641326998087","118.44641326998087"
"324000","170.7962588859349","170.7962588859349","170.7962588859349","175.97853673012634","175.97853673012634","175.97853673012634","108.41068562421239","108.41068562421239","108.41068562421239","101.66664102022898","101.66664102022898","101.66664102022898","115.66242677503207","115.66242677503207","115.66242677503207","105.19616075986387","105.19616075986387","105.19616075986387","156.420593062443","156.420593062443","156.420593062443","158.3763306049124","158.3763306049124","158.3763306049124","181.41671229211542","181.41671229211542","181.41671229211542","94.1932345922186","94.1932345922186","94.1932345922186"
"328000","198.46890719890212","198.46890719890212","198.46890719890212","180.6676342797542","180.6676342797542","180.6676342797542","120.81947238121481","120.81947238121481","120.81947238121481","114.48921518471654","114.48921518471654","114.48921518471654","111.95987152775447","111.95987152775447","111.95987152775447","107.58141942697007","107.58141942697007","107.58141942697007","173.82278940169522","173.82278940169522","173.82278940169522","136.70016139980413","136.70016139980413","136.70016139980413","160.12350627475948","160.12350627475948","160.12350627475948","157.24075057226057","157.24075057226057","157.24075057226057"
"332000","180.09314707110448","180.09314707110448","180.09314707110448","194.60984214421543","194.60984214421543","194.60984214421543","96.72136238511052","96.72136238511052","96.72136238511052","93.58623304822422","93.58623304822422","93.58623304822422","90.23546316027384","90.23546316027384","90.23546316027384","121.17731374074121","121.17731374074121","121.17731374074121","172.50357220843347","172.50357220843347","172.50357220843347","152.3695814323591","152.3695814323591","152.3695814323591","171.51431348895943","171.51431348895943","171.51431348895943","126.4014160003946","126.4014160003946","126.4014160003946"
"336000","189.55496868943055","189.55496868943055","189.55496868943055","166.0771786057424","166.0771786057424","166.0771786057424","124.87165375762712","124.87165375762712","124.87165375762712","74.7815442889754","74.7815442889754","74.7815442889754","109.39154529574417","109.39154529574417","109.39154529574417","122.56294148253771","122.56294148253771","122.56294148253771","160.51413605094785","160.51413605094785","160.51413605094785","118.17529309186139","118.17529309186139","118.17529309186139","199.7763796837641","199.7763796837641","199.7763796837641","130.83248071992884","130.83248071992884","130.83248071992884"
"340000","169.99888156523934","169.99888156523934","169.99888156523934","192.1859881267249","192.1859881267249","192.1859881267249","128.15441878993983","128.15441878993983","128.15441878993983","53.6596261597792","53.6596261597792","53.6596261597792","130.8661210768888","130.8661210768888","130.8661210768888","111.3642585664295","111.3642585664295","111.3642585664295","189.46933910708782","189.46933910708782","189.46933910708782","175.9247983957661","175.9247983957661","175.9247983957661","180.81122475994533","180.81122475994533","180.81122475994533","132.02853300394153","132.02853300394153","132.02853300394153"
"344000","98.36744992685301","98.36744992685301","98.36744992685301","181.1184478286961","181.1184478286961","181.1184478286961","144.73215659457776","144.73215659457776","144.73215659457776","76.13721030053162","76.13721030053162","76.13721030053162","145.32441060171564","145.32441060171564","145.32441060171564","134.99852229131307","134.99852229131307","134.99852229131307","196.77608134764085","196.77608134764085","196.77608134764085","151.20661743202078","151.20661743202078","151.20661743202078","206.3994956410253","206.3994956410253","206.3994956410253","139.82191896221394","139.82191896221394","139.82191896221394"
"348000","107.53867366531753","107.53867366531753","107.53867366531753","177.6403793674361","177.6403793674361","177.6403793674361","170.4046259075481","170.4046259075481","170.4046259075481","57.39076879083122","57.39076879083122","57.39076879083122","132.10721091704715","132.10721091704715","132.10721091704715","88.83229181373821","88.83229181373821","88.83229181373821","198.9544522731747","198.9544522731747","198.9544522731747","164.73521201518912","164.73521201518912","164.73521201518912","136.60707748379573","136.60707748379573","136.60707748379573","131.6384658293592","131.6384658293592","131.6384658293592"
"352000","103.35707738396164","103.35707738396164","103.35707738396164","188.44877165587678","188.44877165587678","188.44877165587678","158.24541646745533","158.24541646745533","158.24541646745533","93.60937533381636","93.60937533381636","93.60937533381636","132.96100983985576","132.96100983985576","132.96100983985576","70.10854498927019","70.10854498927019","70.10854498927019","192.70558156332345","192.70558156332345","192.70558156332345","169.84874755569285","169.84874755569285","169.84874755569285","153.44827366774962","153.44827366774962","153.44827366774962","113.25011971706108","113.25011971706108","113.25011971706108"
"356000","95.037356820166","95.037356820166","95.037356820166","169.3455569289132","169.3455569289132","169.3455569289132","56.38435500600762","56.38435500600762","56.38435500600762","118.03326784094024","118.03326784094024","118.03326784094024","143.52376255753455","143.52376255753455","143.52376255753455","93.39107385667252","93.39107385667252","93.39107385667252","155.29016374820134","155.29016374820134","155.29016374820134","136.8322522758305","136.8322522758305","136.8322522758305","124.94463140252955","124.94463140252955","124.94463140252955","123.36683258210583","123.36683258210583","123.36683258210583"
"360000","106.23210710875234","106.23210710875234","106.23210710875234","170.8053536885045","170.8053536885045","170.8053536885045","67.12154412252228","67.12154412252228","67.12154412252228","115.97714279772349","115.97714279772349","115.97714279772349","119.81801571038147","119.81801571038147","119.81801571038147","121.9263913274217","121.9263913274217","121.9263913274217","161.7916357200394","161.7916357200394","161.7916357200394","162.21076039434487","162.21076039434487","162.21076039434487","183.2313267033084","183.2313267033084","183.2313267033084","132.79858206833956","132.79858206833956","132.79858206833956"
"364000","115.25426793578728","115.25426793578728","115.25426793578728","169.4456688613447","169.4456688613447","169.4456688613447","64.35931574917872","64.35931574917872","64.35931574917872","55.40822980864557","55.40822980864557","55.40822980864557","113.72115210315378","113.72115210315378","113.72115210315378","117.94762266720302","117.94762266720302","117.94762266720302","182.69480599315912","182.69480599315912","182.69480599315912","167.18727223352522","167.18727223352522","167.18727223352522","182.4685256629493","182.4685256629493","182.4685256629493","134.5583527689534","134.5583527689534","134.5583527689534"
"368000","66.99454144283384","66.99454144283384","66.99454144283384","177.7327528849318","177.7327528849318","177.7327528849318","139.91110104659742","139.91110104659742","139.91110104659742","44.27983965932834","44.27983965932834","44.27983965932834","102.78387101800645","102.78387101800645","102.78387101800645","97.4713338874637","97.4713338874637","97.4713338874637","148.99383896803025","148.99383896803025","148.99383896803025","188.18325671704284","188.18325671704284","188.18325671704284","193.85794321356826","193.85794321356826","193.85794321356826","141.4185194905305","141.4185194905305","141.4185194905305"
"372000","27.245882224057205","27.245882224057205","27.245882224057205","186.90983024498584","186.90983024498584","186.90983024498584","124.97836321586499","124.97836321586499","124.97836321586499","80.84113186332156","80.84113186332156","80.84113186332156","105.15638757900165","105.15638757900165","105.15638757900165","112.26422333546593","112.26422333546593","112.26422333546593","196.1607669515361","196.1607669515361","196.1607669515361","137.83402078078694","137.83402078078694","137.83402078078694","172.61924005765496","172.61924005765496","172.61924005765496","148.26259058836342","148.26259058836342","148.26259058836342"
"376000","27.403467014012257","27.403467014012257","27.403467014012257","182.5286685109532","182.5286685109532","182.5286685109532","162.61349280004293","162.61349280004293","162.61349280004293","90.61217167614191","90.61217167614191","90.61217167614191","98.70479744964794","98.70479744964794","98.70479744964794","99.27294486148078","99.27294486148078","99.27294486148078","227.2646246177813","227.2646246177813","227.2646246177813","219.34342947454888","219.34342947454888","219.34342947454888","186.41037955240435","186.41037955240435","186.41037955240435","151.73995997764177","151.73995997764177","151.73995997764177"
"380000","70.16243414207733","70.16243414207733","70.16243414207733","164.4205577360994","164.4205577360994","164.4205577360994","183.8743753394511","183.8743753394511","183.8743753394511","125.40204576211579","125.40204576211579","125.40204576211579","100.87966120325476","100.87966120325476","100.87966120325476","136.02040759707097","136.02040759707097","136.02040759707097","185.9447587900176","185.9447587900176","185.9447587900176","206.97697958465437","206.97697958465437","206.97697958465437","188.53287361467008","188.53287361467008","188.53287361467008","169.95836040331537","169.95836040331537","169.95836040331537"
