"Step","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MAX"
"180000","196.3288830511762","196.3288830511762","196.3288830511762","125.25455245456696","125.25455245456696","125.25455245456696","242.67797396313034","242.67797396313034","242.67797396313034","217.04580571523448","217.04580571523448","217.04580571523448","258.353909896319","258.353909896319","258.353909896319","266.54143381578376","266.54143381578376","266.54143381578376","101.10073670220261","101.10073670220261","101.10073670220261","105.07365844223068","105.07365844223068","105.07365844223068","139.6629295687416","139.6629295687416","139.6629295687416","192.82397330003118","192.82397330003118","192.82397330003118"
"184000","193.56207790299317","193.56207790299317","193.56207790299317","90.85731644049845","90.85731644049845","90.85731644049845","252.40427879768123","252.40427879768123","252.40427879768123","228.7949713750635","228.7949713750635","228.7949713750635","272.1925474818049","272.1925474818049","272.1925474818049","269.4096477614664","269.4096477614664","269.4096477614664","116.85126111003615","116.85126111003615","116.85126111003615","77.92370629738681","77.92370629738681","77.92370629738681","109.83057837211985","109.83057837211985","109.83057837211985","164.32806475075233","164.32806475075233","164.32806475075233"
"188000","110.84135077292231","110.84135077292231","110.84135077292231","103.42927515373287","103.42927515373287","103.42927515373287","260.1530631467926","260.1530631467926","260.1530631467926","220.09489060732002","220.09489060732002","220.09489060732002","276.6356879497584","276.6356879497584","276.6356879497584","235.6471276417586","235.6471276417586","235.6471276417586","139.70870084438306","139.70870084438306","139.70870084438306","134.48484555804723","134.48484555804723","134.48484555804723","148.42611558864195","148.42611558864195","148.42611558864195","179.53437141877004","179.53437141877004","179.53437141877004"
"192000","193.55935970464992","193.55935970464992","193.55935970464992","160.92157295516458","160.92157295516458","160.92157295516458","281.3252350250615","281.3252350250615","281.3252350250615","241.35013592529623","241.35013592529623","241.35013592529623","282.3629764163326","282.3629764163326","282.3629764163326","212.45807562661966","212.45807562661966","212.45807562661966","131.65545291690415","131.65545291690415","131.65545291690415","72.19129612925387","72.19129612925387","72.19129612925387","100.5545915068029","100.5545915068029","100.5545915068029","166.81776516142762","166.81776516142762","166.81776516142762"
"196000","187.12935666484117","187.12935666484117","187.12935666484117","214.53866980400784","214.53866980400784","214.53866980400784","278.4799085489732","278.4799085489732","278.4799085489732","246.73944400639704","246.73944400639704","246.73944400639704","264.8235426915611","264.8235426915611","264.8235426915611","234.68894024801452","234.68894024801452","234.68894024801452","134.09636278560615","134.09636278560615","134.09636278560615","78.46572808296351","78.46572808296351","78.46572808296351","205.08530395025795","205.08530395025795","205.08530395025795","82.76011998715697","82.76011998715697","82.76011998715697"
"200000","239.26024530014257","239.26024530014257","239.26024530014257","223.84361792403865","223.84361792403865","223.84361792403865","271.475753719236","271.475753719236","271.475753719236","206.08518727110132","206.08518727110132","206.08518727110132","277.6622873824901","277.6622873824901","277.6622873824901","272.56368455533226","272.56368455533226","272.56368455533226","124.49779853949744","124.49779853949744","124.49779853949744","108.95941932317717","108.95941932317717","108.95941932317717","213.8806844174951","213.8806844174951","213.8806844174951","127.26231554158062","127.26231554158062","127.26231554158062"
"204000","218.9247885177876","218.9247885177876","218.9247885177876","214.51605771004125","214.51605771004125","214.51605771004125","279.61353740240315","279.61353740240315","279.61353740240315","200.1987633999669","200.1987633999669","200.1987633999669","267.0168742168036","267.0168742168036","267.0168742168036","215.56168260086665","215.56168260086665","215.56168260086665","73.30078954251323","73.30078954251323","73.30078954251323","71.33738849402917","71.33738849402917","71.33738849402917","224.26819541922396","224.26819541922396","224.26819541922396","137.04663712517177","137.04663712517177","137.04663712517177"
"208000","181.0382295516835","181.0382295516835","181.0382295516835","253.7860209441199","253.7860209441199","253.7860209441199","304.7577246210586","304.7577246210586","304.7577246210586","200.05928140780844","200.05928140780844","200.05928140780844","274.27443580775036","274.27443580775036","274.27443580775036","280.38333810206393","280.38333810206393","280.38333810206393","110.260704466936","110.260704466936","110.260704466936","81.51347279711086","81.51347279711086","81.51347279711086","206.23813568120255","206.23813568120255","206.23813568120255","72.89480808089999","72.89480808089999","72.89480808089999"
"212000","213.73447716381375","213.73447716381375","213.73447716381375","253.72936095565305","253.72936095565305","253.72936095565305","298.288003121452","298.288003121452","298.288003121452","231.62505144890855","231.62505144890855","231.62505144890855","255.29065133641788","255.29065133641788","255.29065133641788","275.11617515186","275.11617515186","275.11617515186","68.6647624817169","68.6647624817169","68.6647624817169","98.16478383569343","98.16478383569343","98.16478383569343","191.6257631120091","191.6257631120091","191.6257631120091","171.969952575558","171.969952575558","171.969952575558"
"216000","182.49850428823456","182.49850428823456","182.49850428823456","194.4490942495268","194.4490942495268","194.4490942495268","303.1132268172099","303.1132268172099","303.1132268172099","210.9923429450808","210.9923429450808","210.9923429450808","275.2517641186752","275.2517641186752","275.2517641186752","267.0500305766835","267.0500305766835","267.0500305766835","113.23053146328846","113.23053146328846","113.23053146328846","99.52946829046154","99.52946829046154","99.52946829046154","148.41069322208472","148.41069322208472","148.41069322208472","169.32391667437977","169.32391667437977","169.32391667437977"
"220000","166.9950988504557","166.9950988504557","166.9950988504557","174.06564169808195","174.06564169808195","174.06564169808195","305.1547062437165","305.1547062437165","305.1547062437165","242.86714075143976","242.86714075143976","242.86714075143976","259.30027650736554","259.30027650736554","259.30027650736554","298.73220630733647","298.73220630733647","298.73220630733647","64.0365558024105","64.0365558024105","64.0365558024105","98.5610242275058","98.5610242275058","98.5610242275058","117.58273815625496","117.58273815625496","117.58273815625496","100.49262517434283","100.49262517434283","100.49262517434283"
"224000","187.37977856879306","187.37977856879306","187.37977856879306","171.6302127391973","171.6302127391973","171.6302127391973","309.43265700622703","309.43265700622703","309.43265700622703","186.23187872704997","186.23187872704997","186.23187872704997","283.0687745548356","283.0687745548356","283.0687745548356","288.1658574300926","288.1658574300926","288.1658574300926","63.58757217368882","63.58757217368882","63.58757217368882","91.94198123097193","91.94198123097193","91.94198123097193","182.66192778683407","182.66192778683407","182.66192778683407","153.46199288798053","153.46199288798053","153.46199288798053"
"228000","95.72888906110468","95.72888906110468","95.72888906110468","199.2392551857137","199.2392551857137","199.2392551857137","303.1654045025323","303.1654045025323","303.1654045025323","188.7067853894604","188.7067853894604","188.7067853894604","271.80247834478513","271.80247834478513","271.80247834478513","285.758637905623","285.758637905623","285.758637905623","60.885838820523006","60.885838820523006","60.885838820523006","77.748370035451","77.748370035451","77.748370035451","245.63361640978283","245.63361640978283","245.63361640978283","145.649133849504","145.649133849504","145.649133849504"
"232000","97.83399038411304","97.83399038411304","97.83399038411304","198.32919357660094","198.32919357660094","198.32919357660094","273.9324401610691","273.9324401610691","273.9324401610691","202.3020585747603","202.3020585747603","202.3020585747603","271.8596007932411","271.8596007932411","271.8596007932411","297.46895897339255","297.46895897339255","297.46895897339255","19.583213233935876","19.583213233935876","19.583213233935876","83.50903476052443","83.50903476052443","83.50903476052443","160.25077302447184","160.25077302447184","160.25077302447184","209.9708801302607","209.9708801302607","209.9708801302607"
"236000","161.66865507617712","161.66865507617712","161.66865507617712","174.51864669620716","174.51864669620716","174.51864669620716","301.3978501737946","301.3978501737946","301.3978501737946","166.3419525482071","166.3419525482071","166.3419525482071","280.4200950785031","280.4200950785031","280.4200950785031","276.830126880221","276.830126880221","276.830126880221","135.1387038340338","135.1387038340338","135.1387038340338","85.64369036736967","85.64369036736967","85.64369036736967","182.41767853046022","182.41767853046022","182.41767853046022","216.50648537470335","216.50648537470335","216.50648537470335"
"240000","166.84904911185535","166.84904911185535","166.84904911185535","154.13349164312837","154.13349164312837","154.13349164312837","300.4448585201526","300.4448585201526","300.4448585201526","162.52174315026195","162.52174315026195","162.52174315026195","268.8204586068057","268.8204586068057","268.8204586068057","286.98486172234465","286.98486172234465","286.98486172234465","137.8270614061974","137.8270614061974","137.8270614061974","121.74260312980122","121.74260312980122","121.74260312980122","208.92376400622214","208.92376400622214","208.92376400622214","202.9341614540045","202.9341614540045","202.9341614540045"
"244000","130.31987368015476","130.31987368015476","130.31987368015476","170.871342563165","170.871342563165","170.871342563165","248.23187475125286","248.23187475125286","248.23187475125286","162.6647147384436","162.6647147384436","162.6647147384436","272.2381311884466","272.2381311884466","272.2381311884466","247.77426766138984","247.77426766138984","247.77426766138984","107.07832959541106","107.07832959541106","107.07832959541106","85.96294609814372","85.96294609814372","85.96294609814372","236.42541704160448","236.42541704160448","236.42541704160448","238.9657901463025","238.9657901463025","238.9657901463025"
"248000","215.60185977098573","215.60185977098573","215.60185977098573","159.50308493788506","159.50308493788506","159.50308493788506","260.71876802337187","260.71876802337187","260.71876802337187","158.72462572772852","158.72462572772852","158.72462572772852","258.90019327954434","258.90019327954434","258.90019327954434","203.06091671564408","203.06091671564408","203.06091671564408","79.16014181294743","79.16014181294743","79.16014181294743","66.7989788792104","66.7989788792104","66.7989788792104","227.26157373390205","227.26157373390205","227.26157373390205","228.36791440684814","228.36791440684814","228.36791440684814"
"252000","203.47972820830387","203.47972820830387","203.47972820830387","189.64837413930528","189.64837413930528","189.64837413930528","266.85182021124007","266.85182021124007","266.85182021124007","127.15815850700255","127.15815850700255","127.15815850700255","261.80524518802594","261.80524518802594","261.80524518802594","285.1202937760209","285.1202937760209","285.1202937760209","110.10093489688117","110.10093489688117","110.10093489688117","96.62261125831256","96.62261125831256","96.62261125831256","233.20779783370205","233.20779783370205","233.20779783370205","214.2617646761086","214.2617646761086","214.2617646761086"
"256000","194.35587892347868","194.35587892347868","194.35587892347868","155.13077610410383","155.13077610410383","155.13077610410383","293.8820837442539","293.8820837442539","293.8820837442539","122.45523615924685","122.45523615924685","122.45523615924685","269.1124334044959","269.1124334044959","269.1124334044959","138.84668942718523","138.84668942718523","138.84668942718523","114.71703275382583","114.71703275382583","114.71703275382583","165.15922989334632","165.15922989334632","165.15922989334632","225.69224100997184","225.69224100997184","225.69224100997184","221.82937802622615","221.82937802622615","221.82937802622615"
"260000","171.43714444428048","171.43714444428048","171.43714444428048","188.995151413482","188.995151413482","188.995151413482","292.8912436465621","292.8912436465621","292.8912436465621","148.2804476662051","148.2804476662051","148.2804476662051","135.49236270124416","135.49236270124416","135.49236270124416","209.9138659969451","209.9138659969451","209.9138659969451","64.31239569770993","64.31239569770993","64.31239569770993","130.09071838792326","130.09071838792326","130.09071838792326","241.79489123873728","241.79489123873728","241.79489123873728","207.30716553656845","207.30716553656845","207.30716553656845"
"264000","165.7111539594","165.7111539594","165.7111539594","186.2526154083634","186.2526154083634","186.2526154083634","262.5577279627748","262.5577279627748","262.5577279627748","183.2999096029133","183.2999096029133","183.2999096029133","266.58498658193764","266.58498658193764","266.58498658193764","255.58089635670086","255.58089635670086","255.58089635670086","83.1556309244015","83.1556309244015","83.1556309244015","143.4525394988468","143.4525394988468","143.4525394988468","209.2425760309392","209.2425760309392","209.2425760309392","222.1714488276877","222.1714488276877","222.1714488276877"
"268000","174.02635261428438","174.02635261428438","174.02635261428438","164.51952161199287","164.51952161199287","164.51952161199287","270.9343731315359","270.9343731315359","270.9343731315359","176.6321580197792","176.6321580197792","176.6321580197792","283.10164445704476","283.10164445704476","283.10164445704476","247.22874304271892","247.22874304271892","247.22874304271892","88.30190894026893","88.30190894026893","88.30190894026893","118.88828386362052","118.88828386362052","118.88828386362052","257.7347879993817","257.7347879993817","257.7347879993817","264.9491574885484","264.9491574885484","264.9491574885484"
"272000","187.01360752816564","187.01360752816564","187.01360752816564","212.51419795675025","212.51419795675025","212.51419795675025","271.4942888160243","271.4942888160243","271.4942888160243","162.86036716818862","162.86036716818862","162.86036716818862","261.58946434990617","261.58946434990617","261.58946434990617","248.3594576830829","248.3594576830829","248.3594576830829","61.18185050575928","61.18185050575928","61.18185050575928","176.41923239226028","176.41923239226028","176.41923239226028","232.93211034154405","232.93211034154405","232.93211034154405","192.98982638449507","192.98982638449507","192.98982638449507"
"276000","194.0737494074868","194.0737494074868","194.0737494074868","247.58875268894107","247.58875268894107","247.58875268894107","269.3074413836771","269.3074413836771","269.3074413836771","205.9813791883791","205.9813791883791","205.9813791883791","265.2747806763574","265.2747806763574","265.2747806763574","288.08688598016414","288.08688598016414","288.08688598016414","121.97057999144258","121.97057999144258","121.97057999144258","82.75942882050445","82.75942882050445","82.75942882050445","181.83315237015034","181.83315237015034","181.83315237015034","223.6824185015214","223.6824185015214","223.6824185015214"
"280000","204.07951421141047","204.07951421141047","204.07951421141047","242.62364470793835","242.62364470793835","242.62364470793835","281.7907229928086","281.7907229928086","281.7907229928086","183.19210239482922","183.19210239482922","183.19210239482922","266.48968448557014","266.48968448557014","266.48968448557014","251.9803322182278","251.9803322182278","251.9803322182278","67.88598887959267","67.88598887959267","67.88598887959267","191.07029199181096","191.07029199181096","191.07029199181096","222.05167790604938","222.05167790604938","222.05167790604938","237.40368927111052","237.40368927111052","237.40368927111052"
"284000","154.26609678373808","154.26609678373808","154.26609678373808","203.30845219839733","203.30845219839733","203.30845219839733","277.8597839913093","277.8597839913093","277.8597839913093","233.2433664965046","233.2433664965046","233.2433664965046","269.1665268287198","269.1665268287198","269.1665268287198","248.52110598427353","248.52110598427353","248.52110598427353","129.2141829952662","129.2141829952662","129.2141829952662","103.41667118163238","103.41667118163238","103.41667118163238","218.78308150988346","218.78308150988346","218.78308150988346","219.99826866062102","219.99826866062102","219.99826866062102"
"288000","165.74586553429864","165.74586553429864","165.74586553429864","243.49216304250257","243.49216304250257","243.49216304250257","302.2094598344619","302.2094598344619","302.2094598344619","220.28500897768672","220.28500897768672","220.28500897768672","294.3627092908059","294.3627092908059","294.3627092908059","266.95103214372955","266.95103214372955","266.95103214372955","124.00584226384895","124.00584226384895","124.00584226384895","102.09455577418375","102.09455577418375","102.09455577418375","223.7845559628323","223.7845559628323","223.7845559628323","216.00022866089034","216.00022866089034","216.00022866089034"
"292000","123.34430948177956","123.34430948177956","123.34430948177956","232.57853187390484","232.57853187390484","232.57853187390484","287.0040835951674","287.0040835951674","287.0040835951674","220.12698585366343","220.12698585366343","220.12698585366343","297.29047462812537","297.29047462812537","297.29047462812537","288.0150602153449","288.0150602153449","288.0150602153449","160.60575411645326","160.60575411645326","160.60575411645326","54.73319271366965","54.73319271366965","54.73319271366965","200.02809910666448","200.02809910666448","200.02809910666448","220.28482410551996","220.28482410551996","220.28482410551996"
"296000","139.3298984767484","139.3298984767484","139.3298984767484","256.0006835323972","256.0006835323972","256.0006835323972","294.6074451268529","294.6074451268529","294.6074451268529","216.85281823271652","216.85281823271652","216.85281823271652","278.40365937137557","278.40365937137557","278.40365937137557","223.74985485172937","223.74985485172937","223.74985485172937","156.24021199025498","156.24021199025498","156.24021199025498","65.44758226748428","65.44758226748428","65.44758226748428","194.953168396221","194.953168396221","194.953168396221","227.64825862304033","227.64825862304033","227.64825862304033"
"300000","164.79177228701568","164.79177228701568","164.79177228701568","239.96825704848925","239.96825704848925","239.96825704848925","255.6774800370487","255.6774800370487","255.6774800370487","222.09812663035382","222.09812663035382","222.09812663035382","269.86059832648203","269.86059832648203","269.86059832648203","249.4248614808921","249.4248614808921","249.4248614808921","148.20764651392875","148.20764651392875","148.20764651392875","68.22381634181646","68.22381634181646","68.22381634181646","235.37308170700103","235.37308170700103","235.37308170700103","230.87004032599188","230.87004032599188","230.87004032599188"
"304000","205.30642133615032","205.30642133615032","205.30642133615032","165.995111294482","165.995111294482","165.995111294482","277.79257230750807","277.79257230750807","277.79257230750807","238.64518129116829","238.64518129116829","238.64518129116829","275.6159688643378","275.6159688643378","275.6159688643378","236.9896128948289","236.9896128948289","236.9896128948289","114.99846048525744","114.99846048525744","114.99846048525744","56.429628328328114","56.429628328328114","56.429628328328114","248.0172689205279","248.0172689205279","248.0172689205279","230.6030334613385","230.6030334613385","230.6030334613385"
"308000","218.30564511114835","218.30564511114835","218.30564511114835","119.49003580432881","119.49003580432881","119.49003580432881","306.7532310003336","306.7532310003336","306.7532310003336","229.68037036089657","229.68037036089657","229.68037036089657","280.25988378095036","280.25988378095036","280.25988378095036","225.25259180723515","225.25259180723515","225.25259180723515","68.1967111601374","68.1967111601374","68.1967111601374","196.26482832779104","196.26482832779104","196.26482832779104","232.8156016767752","232.8156016767752","232.8156016767752","230.59418531082278","230.59418531082278","230.59418531082278"
"312000","244.81936004768696","244.81936004768696","244.81936004768696","213.6813062249324","213.6813062249324","213.6813062249324","291.26918666000563","291.26918666000563","291.26918666000563","216.79754932885257","216.79754932885257","216.79754932885257","271.4399884843707","271.4399884843707","271.4399884843707","213.49292648777686","213.49292648777686","213.49292648777686","51.440914045944325","51.440914045944325","51.440914045944325","109.28718089287631","109.28718089287631","109.28718089287631","238.60356399982555","238.60356399982555","238.60356399982555","210.64605179592218","210.64605179592218","210.64605179592218"
"316000","199.91450269227516","199.91450269227516","199.91450269227516","129.22310921961872","129.22310921961872","129.22310921961872","320.21405913607674","320.21405913607674","320.21405913607674","219.6874315009339","219.6874315009339","219.6874315009339","281.11969415619814","281.11969415619814","281.11969415619814","264.50717164265484","264.50717164265484","264.50717164265484","127.08061108158388","127.08061108158388","127.08061108158388","99.51263079875434","99.51263079875434","99.51263079875434","191.3686123519537","191.3686123519537","191.3686123519537","249.04550777392265","249.04550777392265","249.04550777392265"
"320000","185.15813274199164","185.15813274199164","185.15813274199164","177.3096755606815","177.3096755606815","177.3096755606815","246.01838417075436","246.01838417075436","246.01838417075436","217.64311202948062","217.64311202948062","217.64311202948062","232.7569302954994","232.7569302954994","232.7569302954994","222.27536587898666","222.27536587898666","222.27536587898666","112.94226856935522","112.94226856935522","112.94226856935522","89.1971888139768","89.1971888139768","89.1971888139768","252.9455080643233","252.9455080643233","252.9455080643233","251.68835197289","251.68835197289","251.68835197289"
"324000","205.41363413485314","205.41363413485314","205.41363413485314","184.03335276934934","184.03335276934934","184.03335276934934","239.65082502208003","239.65082502208003","239.65082502208003","239.2446051752015","239.2446051752015","239.2446051752015","278.0254075488785","278.0254075488785","278.0254075488785","215.84329047396204","215.84329047396204","215.84329047396204","113.26653900794297","113.26653900794297","113.26653900794297","79.75724738063079","79.75724738063079","79.75724738063079","248.69890276817586","248.69890276817586","248.69890276817586","213.313990010627","213.313990010627","213.313990010627"
"328000","231.08705108922658","231.08705108922658","231.08705108922658","231.29914170110433","231.29914170110433","231.29914170110433","302.4099344506994","302.4099344506994","302.4099344506994","235.70067810060027","235.70067810060027","235.70067810060027","261.1267219875362","261.1267219875362","261.1267219875362","228.35739488162625","228.35739488162625","228.35739488162625","101.65347544999136","101.65347544999136","101.65347544999136","83.37631142500285","83.37631142500285","83.37631142500285","231.25168250127626","231.25168250127626","231.25168250127626","270.1683496854138","270.1683496854138","270.1683496854138"
"332000","196.1646038181287","196.1646038181287","196.1646038181287","228.04347592743633","228.04347592743633","228.04347592743633","326.33294681062523","326.33294681062523","326.33294681062523","236.05575953153297","236.05575953153297","236.05575953153297","254.17175665810745","254.17175665810745","254.17175665810745","230.53555886276703","230.53555886276703","230.53555886276703","88.66089908054427","88.66089908054427","88.66089908054427","102.2559765289013","102.2559765289013","102.2559765289013","221.54217808360832","221.54217808360832","221.54217808360832","225.1971565996439","225.1971565996439","225.1971565996439"
"336000","222.91066088257458","222.91066088257458","222.91066088257458","191.70846766099484","191.70846766099484","191.70846766099484","342.7361589780684","342.7361589780684","342.7361589780684","233.24765244712066","233.24765244712066","233.24765244712066","273.8620427279322","273.8620427279322","273.8620427279322","204.95660993984157","204.95660993984157","204.95660993984157","66.93089184273336","66.93089184273336","66.93089184273336","87.87366891553373","87.87366891553373","87.87366891553373","237.74409127248245","237.74409127248245","237.74409127248245","242.30291273996494","242.30291273996494","242.30291273996494"
"340000","212.91015237292882","212.91015237292882","212.91015237292882","152.7143039576246","152.7143039576246","152.7143039576246","328.54701866896926","328.54701866896926","328.54701866896926","204.35727836111613","204.35727836111613","204.35727836111613","276.9233831708044","276.9233831708044","276.9233831708044","204.55827081394116","204.55827081394116","204.55827081394116","149.97125512636453","149.97125512636453","149.97125512636453","93.84176108785758","93.84176108785758","93.84176108785758","244.23700755678254","244.23700755678254","244.23700755678254","213.53237531636478","213.53237531636478","213.53237531636478"
"344000","213.74405786389661","213.74405786389661","213.74405786389661","179.64153286295434","179.64153286295434","179.64153286295434","308.6237213358462","308.6237213358462","308.6237213358462","205.72602488054798","205.72602488054798","205.72602488054798","270.27061964599613","270.27061964599613","270.27061964599613","238.69490641703322","238.69490641703322","238.69490641703322","126.98420845049866","126.98420845049866","126.98420845049866","84.27680402834162","84.27680402834162","84.27680402834162","207.44571206558572","207.44571206558572","207.44571206558572","220.9345279832145","220.9345279832145","220.9345279832145"
"348000","227.37742919079238","227.37742919079238","227.37742919079238","149.22927205415084","149.22927205415084","149.22927205415084","299.1051809621351","299.1051809621351","299.1051809621351","214.37697406936348","214.37697406936348","214.37697406936348","264.93253710912916","264.93253710912916","264.93253710912916","232.17479949690193","232.17479949690193","232.17479949690193","119.1250733385295","119.1250733385295","119.1250733385295","90.16073665644134","90.16073665644134","90.16073665644134","243.08700354936082","243.08700354936082","243.08700354936082","230.27868193126727","230.27868193126727","230.27868193126727"
"352000","204.896235306126","204.896235306126","204.896235306126","130.10358915251234","130.10358915251234","130.10358915251234","333.48924969329573","333.48924969329573","333.48924969329573","176.13538466819924","176.13538466819924","176.13538466819924","236.88690001261534","236.88690001261534","236.88690001261534","238.04385769614208","238.04385769614208","238.04385769614208","104.38133913854759","104.38133913854759","104.38133913854759","106.51647593240685","106.51647593240685","106.51647593240685","216.9191536385625","216.9191536385625","216.9191536385625","233.25577314221155","233.25577314221155","233.25577314221155"
"356000","215.7957001235305","215.7957001235305","215.7957001235305","142.64764819054048","142.64764819054048","142.64764819054048","315.8518097860183","315.8518097860183","315.8518097860183","175.7600602840219","175.7600602840219","175.7600602840219","274.2042136637357","274.2042136637357","274.2042136637357","208.4204369458169","208.4204369458169","208.4204369458169","52.468191647485696","52.468191647485696","52.468191647485696","101.56392976834739","101.56392976834739","101.56392976834739","211.76378440279123","211.76378440279123","211.76378440279123","231.1619513564032","231.1619513564032","231.1619513564032"
"360000","206.55541496523384","206.55541496523384","206.55541496523384","169.51801153235047","169.51801153235047","169.51801153235047","299.60009113428293","299.60009113428293","299.60009113428293","201.13062550581827","201.13062550581827","201.13062550581827","281.09246363704887","281.09246363704887","281.09246363704887","227.59378659802624","227.59378659802624","227.59378659802624","112.86003320888744","112.86003320888744","112.86003320888744","123.49427291077741","123.49427291077741","123.49427291077741","150.35712403668066","150.35712403668066","150.35712403668066","206.6902225447575","206.6902225447575","206.6902225447575"
"364000","246.1358063923053","246.1358063923053","246.1358063923053","176.909093257004","176.909093257004","176.909093257004","291.7983898747029","291.7983898747029","291.7983898747029","204.90152531972413","204.90152531972413","204.90152531972413","273.6607478590211","273.6607478590211","273.6607478590211","205.1134649373866","205.1134649373866","205.1134649373866","104.4615411981932","104.4615411981932","104.4615411981932","125.71495839022134","125.71495839022134","125.71495839022134","158.53626966737693","158.53626966737693","158.53626966737693","228.26970158636942","228.26970158636942","228.26970158636942"
"368000","187.51354135165087","187.51354135165087","187.51354135165087","170.2284508171801","170.2284508171801","170.2284508171801","301.0536441126277","301.0536441126277","301.0536441126277","191.9197711985414","191.9197711985414","191.9197711985414","261.71177200171826","261.71177200171826","261.71177200171826","244.36949791723615","244.36949791723615","244.36949791723615","87.19062929592087","87.19062929592087","87.19062929592087","112.4436977533745","112.4436977533745","112.4436977533745","147.80247868219584","147.80247868219584","147.80247868219584","223.58787822282835","223.58787822282835","223.58787822282835"
"372000","212.7366700757796","212.7366700757796","212.7366700757796","179.07466902957484","179.07466902957484","179.07466902957484","310.50381045873854","310.50381045873854","310.50381045873854","152.740461876629","152.740461876629","152.740461876629","265.8932014526023","265.8932014526023","265.8932014526023","248.78338216324178","248.78338216324178","248.78338216324178","116.2610538302692","116.2610538302692","116.2610538302692","120.09762463072441","120.09762463072441","120.09762463072441","158.18298387167457","158.18298387167457","158.18298387167457","217.8664566455619","217.8664566455619","217.8664566455619"
"376000","254.6869469571735","254.6869469571735","254.6869469571735","178.98709727343572","178.98709727343572","178.98709727343572","289.1552844929364","289.1552844929364","289.1552844929364","183.36271133496393","183.36271133496393","183.36271133496393","240.34629186499706","240.34629186499706","240.34629186499706","210.7195659992833","210.7195659992833","210.7195659992833","104.39960185749558","104.39960185749558","104.39960185749558","134.34079171877937","134.34079171877937","134.34079171877937","159.08842697305204","159.08842697305204","159.08842697305204","244.54092551800824","244.54092551800824","244.54092551800824"
"380000","207.7131073916756","207.7131073916756","207.7131073916756","186.5863211910893","186.5863211910893","186.5863211910893","270.4200017912036","270.4200017912036","270.4200017912036","216.19775388125217","216.19775388125217","216.19775388125217","214.31643074374546","214.31643074374546","214.31643074374546","271.3596600859943","271.3596600859943","271.3596600859943","123.4615331665847","123.4615331665847","123.4615331665847","131.68790070546163","131.68790070546163","131.68790070546163","165.83751088142907","165.83751088142907","165.83751088142907","215.95472774739838","215.95472774739838","215.95472774739838"
