"Step","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MAX"
"132000","78.07558793779472","78.07558793779472","78.07558793779472","55.73784179664231","55.73784179664231","55.73784179664231","99.798892624197","99.798892624197","99.798892624197","54.530545522109875","54.530545522109875","54.530545522109875","66.28500328394563","66.28500328394563","66.28500328394563","51.1678959616893","51.1678959616893","51.1678959616893","134.12552303782368","134.12552303782368","134.12552303782368","28.700515765256842","28.700515765256842","28.700515765256842","90.61763925957173","90.61763925957173","90.61763925957173","38.87945984588359","38.87945984588359","38.87945984588359","5.230666411966068","5.230666411966068","5.230666411966068","1.814480468306862","1.814480468306862","1.814480468306862","55.6947788533408","55.6947788533408","55.6947788533408","81.7813465718788","81.7813465718788","81.7813465718788","9.40529554223868","9.40529554223868","9.40529554223868","86.02302319440896","86.02302319440896","86.02302319440896","43.87081769049435","43.87081769049435","43.87081769049435","124.06635245509888","124.06635245509888","124.06635245509888","7.054940634391701","7.054940634391701","7.054940634391701","68.70522726283602","68.70522726283602","68.70522726283602"
"136000","78.77687584583859","78.77687584583859","78.77687584583859","57.64769460532683","57.64769460532683","57.64769460532683","71.3687111983087","71.3687111983087","71.3687111983087","53.3254753783787","53.3254753783787","53.3254753783787","124.31372503133173","124.31372503133173","124.31372503133173","53.28758756379489","53.28758756379489","53.28758756379489","128.6569864397317","128.6569864397317","128.6569864397317","25.702883701032807","25.702883701032807","25.702883701032807","129.0361780171079","129.0361780171079","129.0361780171079","60.23978599070476","60.23978599070476","60.23978599070476","5.2438985589526625","5.2438985589526625","5.2438985589526625","2.6109505336164154","2.6109505336164154","2.6109505336164154","54.19982394214715","54.19982394214715","54.19982394214715","78.34549754175089","78.34549754175089","78.34549754175089","9.307153144392032","9.307153144392032","9.307153144392032","37.9516797595403","37.9516797595403","37.9516797595403","45.312445135884374","45.312445135884374","45.312445135884374","128.96170115987223","128.96170115987223","128.96170115987223","3.910986941023353","3.910986941023353","3.910986941023353","66.7313907230911","66.7313907230911","66.7313907230911"
"140000","79.80435811561793","79.80435811561793","79.80435811561793","68.12055738767035","68.12055738767035","68.12055738767035","92.14102291796256","92.14102291796256","92.14102291796256","56.4664198231147","56.4664198231147","56.4664198231147","112.56742738317973","112.56742738317973","112.56742738317973","55.12422237561947","55.12422237561947","55.12422237561947","135.82150005468225","135.82150005468225","135.82150005468225","22.57900711042558","22.57900711042558","22.57900711042558","87.24849128198116","87.24849128198116","87.24849128198116","61.91734021499165","61.91734021499165","61.91734021499165","5.271285897229619","5.271285897229619","5.271285897229619","2.618063051696761","2.618063051696761","2.618063051696761","46.707527097226325","46.707527097226325","46.707527097226325","103.70940043053695","103.70940043053695","103.70940043053695","8.56025528276574","8.56025528276574","8.56025528276574","109.29599470942708","109.29599470942708","109.29599470942708","45.474264152018435","45.474264152018435","45.474264152018435","106.88973950629516","106.88973950629516","106.88973950629516","7.693849037320868","7.693849037320868","7.693849037320868","69.71698648713141","69.71698648713141","69.71698648713141"
"144000","79.3470941982346","79.3470941982346","79.3470941982346","62.65214278663043","62.65214278663043","62.65214278663043","103.94755576455236","103.94755576455236","103.94755576455236","17.546138961960633","17.546138961960633","17.546138961960633","73.18458325042947","73.18458325042947","73.18458325042947","36.37392755111573","36.37392755111573","36.37392755111573","134.73998315598416","134.73998315598416","134.73998315598416","24.612298867538186","24.612298867538186","24.612298867538186","130.69496559814854","130.69496559814854","130.69496559814854","88.22769460365986","88.22769460365986","88.22769460365986","5.263595342138471","5.263595342138471","5.263595342138471","2.912151810857833","2.912151810857833","2.912151810857833","75.6901263046909","75.6901263046909","75.6901263046909","71.02270842535006","71.02270842535006","71.02270842535006","8.941586946528224","8.941586946528224","8.941586946528224","37.75803874090006","37.75803874090006","37.75803874090006","59.062107314067156","59.062107314067156","59.062107314067156","114.40403539147057","114.40403539147057","114.40403539147057","3.8273606272832494","3.8273606272832494","3.8273606272832494","164.43532042035216","164.43532042035216","164.43532042035216"
"148000","54.217777172886734","54.217777172886734","54.217777172886734","64.26129014639598","64.26129014639598","64.26129014639598","108.21059512824607","108.21059512824607","108.21059512824607","43.82308438209952","43.82308438209952","43.82308438209952","61.80055508890344","61.80055508890344","61.80055508890344","50.11506439371032","50.11506439371032","50.11506439371032","136.11060807666462","136.11060807666462","136.11060807666462","46.16285499962486","46.16285499962486","46.16285499962486","103.73366529886786","103.73366529886786","103.73366529886786","109.43743746011096","109.43743746011096","109.43743746011096","5.272411937436443","5.272411937436443","5.272411937436443","2.9171735313458362","2.9171735313458362","2.9171735313458362","44.35226939067964","44.35226939067964","44.35226939067964","72.29085789158998","72.29085789158998","72.29085789158998","10.167079932221627","10.167079932221627","10.167079932221627","59.61232011802836","59.61232011802836","59.61232011802836","58.98650773015341","58.98650773015341","58.98650773015341","115.38861705864338","115.38861705864338","115.38861705864338","3.4133279314878324","3.4133279314878324","3.4133279314878324","164.6468961198317","164.6468961198317","164.6468961198317"
"152000","87.13413759401683","87.13413759401683","87.13413759401683","76.9716705451532","76.9716705451532","76.9716705451532","108.58337172610648","108.58337172610648","108.58337172610648","41.40229746687416","41.40229746687416","41.40229746687416","60.00515894422142","60.00515894422142","60.00515894422142","55.31587185150431","55.31587185150431","55.31587185150431","135.13326864113247","135.13326864113247","135.13326864113247","44.184013701615356","44.184013701615356","44.184013701615356","101.14103283157883","101.14103283157883","101.14103283157883","129.51093092194196","129.51093092194196","129.51093092194196","5.267658581228265","5.267658581228265","5.267658581228265","5.492739396497283","5.492739396497283","5.492739396497283","50.40860693421464","50.40860693421464","50.40860693421464","74.09423084410363","74.09423084410363","74.09423084410363","57.48909240557556","57.48909240557556","57.48909240557556","127.40549095740398","127.40549095740398","127.40549095740398","59.005684150181956","59.005684150181956","59.005684150181956","115.51676914702061","115.51676914702061","115.51676914702061","7.376354468769543","7.376354468769543","7.376354468769543","170.12176003694884","170.12176003694884","170.12176003694884"
"156000","97.40220582176286","97.40220582176286","97.40220582176286","65.60351915152005","65.60351915152005","65.60351915152005","103.57333541126779","103.57333541126779","103.57333541126779","44.01132634661617","44.01132634661617","44.01132634661617","60.24328669490781","60.24328669490781","60.24328669490781","56.990644013289625","56.990644013289625","56.990644013289625","137.26308972984003","137.26308972984003","137.26308972984003","45.19807670671149","45.19807670671149","45.19807670671149","83.79458211004882","83.79458211004882","83.79458211004882","131.52913791923416","131.52913791923416","131.52913791923416","5.269906189156986","5.269906189156986","5.269906189156986","17.599594890872815","17.599594890872815","17.599594890872815","48.883443144428085","48.883443144428085","48.883443144428085","72.80152423824646","72.80152423824646","72.80152423824646","49.537865537594925","49.537865537594925","49.537865537594925","124.82901295042552","124.82901295042552","124.82901295042552","55.5719579796153","55.5719579796153","55.5719579796153","113.29772676693615","113.29772676693615","113.29772676693615","8.637904406805438","8.637904406805438","8.637904406805438","170.59550158102348","170.59550158102348","170.59550158102348"
"160000","101.01258916659724","101.01258916659724","101.01258916659724","75.8525037465366","75.8525037465366","75.8525037465366","97.61737489726886","97.61737489726886","97.61737489726886","84.40331142187406","84.40331142187406","84.40331142187406","110.01982161386329","110.01982161386329","110.01982161386329","55.18793378775156","55.18793378775156","55.18793378775156","132.1660079894265","132.1660079894265","132.1660079894265","68.64373749120776","68.64373749120776","68.64373749120776","57.86353148558034","57.86353148558034","57.86353148558034","142.51473508900628","142.51473508900628","142.51473508900628","5.26362918294201","5.26362918294201","5.26362918294201","25.085103761202983","25.085103761202983","25.085103761202983","58.20752433809324","58.20752433809324","58.20752433809324","79.76427014299496","79.76427014299496","79.76427014299496","48.15647374474722","48.15647374474722","48.15647374474722","119.71658625328462","119.71658625328462","119.71658625328462","53.02869332613725","53.02869332613725","53.02869332613725","94.33643030054797","94.33643030054797","94.33643030054797","8.686063304474954","8.686063304474954","8.686063304474954","78.5506889923349","78.5506889923349","78.5506889923349"
"164000","102.18749232490825","102.18749232490825","102.18749232490825","88.97066049515776","88.97066049515776","88.97066049515776","117.15013017496116","117.15013017496116","117.15013017496116","85.87941543794743","85.87941543794743","85.87941543794743","72.52340415189641","72.52340415189641","72.52340415189641","56.20947854435978","56.20947854435978","56.20947854435978","130.26017223064196","130.26017223064196","130.26017223064196","34.144676078593804","34.144676078593804","34.144676078593804","61.93498586727245","61.93498586727245","61.93498586727245","127.9322719694172","127.9322719694172","127.9322719694172","5.267791573864435","5.267791573864435","5.267791573864435","9.401719329003788","9.401719329003788","9.401719329003788","58.47289628855496","58.47289628855496","58.47289628855496","83.50327591608155","83.50327591608155","83.50327591608155","47.30833682812942","47.30833682812942","47.30833682812942","39.86148939797356","39.86148939797356","39.86148939797356","55.35034033624146","55.35034033624146","55.35034033624146","100.88072751364564","100.88072751364564","100.88072751364564","8.363686752424659","8.363686752424659","8.363686752424659","67.50195572295998","67.50195572295998","67.50195572295998"
"168000","74.86405307031683","74.86405307031683","74.86405307031683","109.73069172298892","109.73069172298892","109.73069172298892","123.797095090224","123.797095090224","123.797095090224","94.13277606777119","94.13277606777119","94.13277606777119","74.06805485205732","74.06805485205732","74.06805485205732","57.34751068735451","57.34751068735451","57.34751068735451","125.91791245371724","125.91791245371724","125.91791245371724","77.95276508876411","77.95276508876411","77.95276508876411","113.11002481377712","113.11002481377712","113.11002481377712","74.78669648593336","74.78669648593336","74.78669648593336","5.275980689652572","5.275980689652572","5.275980689652572","5.41648637187745","5.41648637187745","5.41648637187745","67.09357609799302","67.09357609799302","67.09357609799302","107.86194354306949","107.86194354306949","107.86194354306949","46.13580888098413","46.13580888098413","46.13580888098413","53.34378902980062","53.34378902980062","53.34378902980062","56.38708424106859","56.38708424106859","56.38708424106859","118.7236943777364","118.7236943777364","118.7236943777364","7.914748509659215","7.914748509659215","7.914748509659215","76.28744840407246","76.28744840407246","76.28744840407246"
"172000","129.81159723571108","129.81159723571108","129.81159723571108","108.53370765772247","108.53370765772247","108.53370765772247","120.75476832881944","120.75476832881944","120.75476832881944","92.70515533588011","92.70515533588011","92.70515533588011","99.78811189739531","99.78811189739531","99.78811189739531","67.5901272962541","67.5901272962541","67.5901272962541","126.94293570865833","126.94293570865833","126.94293570865833","79.1269695883714","79.1269695883714","79.1269695883714","118.73675042872466","118.73675042872466","118.73675042872466","98.23651522493051","98.23651522493051","98.23651522493051","5.328985540032505","5.328985540032505","5.328985540032505","15.485621912854606","15.485621912854606","15.485621912854606","60.432575560829264","60.432575560829264","60.432575560829264","111.04453893049859","111.04453893049859","111.04453893049859","52.34627852778973","52.34627852778973","52.34627852778973","57.17802826865572","57.17802826865572","57.17802826865572","56.89067195127461","56.89067195127461","56.89067195127461","117.0704011504125","117.0704011504125","117.0704011504125","4.035242002597433","4.035242002597433","4.035242002597433","76.18709425503023","76.18709425503023","76.18709425503023"
"176000","123.2545884788453","123.2545884788453","123.2545884788453","99.79747782347016","99.79747782347016","99.79747782347016","123.88608930808573","123.88608930808573","123.88608930808573","104.65621616846963","104.65621616846963","104.65621616846963","75.17809751266196","75.17809751266196","75.17809751266196","63.577064446360964","63.577064446360964","63.577064446360964","140.9822975973382","140.9822975973382","140.9822975973382","76.26779588733007","76.26779588733007","76.26779588733007","112.47471041908777","112.47471041908777","112.47471041908777","86.61750642377307","86.61750642377307","86.61750642377307","5.2791382767048045","5.2791382767048045","5.2791382767048045","16.394357442862685","16.394357442862685","16.394357442862685","64.33390474851554","64.33390474851554","64.33390474851554","112.0180361495363","112.0180361495363","112.0180361495363","50.740197896804446","50.740197896804446","50.740197896804446","154.2254848767597","154.2254848767597","154.2254848767597","53.58001037886574","53.58001037886574","53.58001037886574","115.64978625491952","115.64978625491952","115.64978625491952","7.544436293503798","7.544436293503798","7.544436293503798","74.9390576215498","74.9390576215498","74.9390576215498"
"180000","126.11264807675009","126.11264807675009","126.11264807675009","137.3881133587396","137.3881133587396","137.3881133587396","102.15420838996216","102.15420838996216","102.15420838996216","108.36762666890942","108.36762666890942","108.36762666890942","126.52796421180054","126.52796421180054","126.52796421180054","58.834504278958434","58.834504278958434","58.834504278958434","138.2757514269512","138.2757514269512","138.2757514269512","45.61014103067602","45.61014103067602","45.61014103067602","120.50721719559799","120.50721719559799","120.50721719559799","149.47058183298927","149.47058183298927","149.47058183298927","5.282696943393011","5.282696943393011","5.282696943393011","6.6945269433139725","6.6945269433139725","6.6945269433139725","62.911141282020104","62.911141282020104","62.911141282020104","109.04860506227124","109.04860506227124","109.04860506227124","48.99239807244988","48.99239807244988","48.99239807244988","154.93723744365192","154.93723744365192","154.93723744365192","54.21123070323404","54.21123070323404","54.21123070323404","96.18639257621696","96.18639257621696","96.18639257621696","10.952532683768883","10.952532683768883","10.952532683768883","53.74648792116343","53.74648792116343","53.74648792116343"
"184000","148.0472222981466","148.0472222981466","148.0472222981466","144.45458369038042","144.45458369038042","144.45458369038042","120.61380938101577","120.61380938101577","120.61380938101577","109.38457271352581","109.38457271352581","109.38457271352581","133.5059201849472","133.5059201849472","133.5059201849472","69.1135927635369","69.1135927635369","69.1135927635369","139.28028865516293","139.28028865516293","139.28028865516293","70.0768386948632","70.0768386948632","70.0768386948632","119.29827526102767","119.29827526102767","119.29827526102767","146.8906003188233","146.8906003188233","146.8906003188233","5.258007415241208","5.258007415241208","5.258007415241208","9.568069748044726","9.568069748044726","9.568069748044726","59.74014181456869","59.74014181456869","59.74014181456869","113.70429625220804","113.70429625220804","113.70429625220804","42.92492483545492","42.92492483545492","42.92492483545492","169.61513856903076","169.61513856903076","169.61513856903076","55.50530201724539","55.50530201724539","55.50530201724539","104.63494667605593","104.63494667605593","104.63494667605593","12.546153899361872","12.546153899361872","12.546153899361872","63.39232790600791","63.39232790600791","63.39232790600791"
"188000","178.78820909977435","178.78820909977435","178.78820909977435","116.1216743924296","116.1216743924296","116.1216743924296","123.45131766250238","123.45131766250238","123.45131766250238","107.52409790669648","107.52409790669648","107.52409790669648","134.61703095020553","134.61703095020553","134.61703095020553","54.4880550887294","54.4880550887294","54.4880550887294","136.6320569024553","136.6320569024553","136.6320569024553","116.61560229661612","116.61560229661612","116.61560229661612","150.64767227924625","150.64767227924625","150.64767227924625","145.76072763475577","145.76072763475577","145.76072763475577","5.34229098799017","5.34229098799017","5.34229098799017","14.565571296694603","14.565571296694603","14.565571296694603","75.3432320218505","75.3432320218505","75.3432320218505","100.32375477286433","100.32375477286433","100.32375477286433","42.86982867890564","42.86982867890564","42.86982867890564","148.7082410702969","148.7082410702969","148.7082410702969","49.60185681243129","49.60185681243129","49.60185681243129","103.43218977121577","103.43218977121577","103.43218977121577","16.38636568282998","16.38636568282998","16.38636568282998","64.11474051789291","64.11474051789291","64.11474051789291"
"192000","123.74070265874752","123.74070265874752","123.74070265874752","89.32206622616049","89.32206622616049","89.32206622616049","130.18757032691195","130.18757032691195","130.18757032691195","106.24039054190226","106.24039054190226","106.24039054190226","131.32729458789467","131.32729458789467","131.32729458789467","15.079342290666778","15.079342290666778","15.079342290666778","127.5048559738151","127.5048559738151","127.5048559738151","103.17378716443764","103.17378716443764","103.17378716443764","144.4335435795175","144.4335435795175","144.4335435795175","145.85096634752009","145.85096634752009","145.85096634752009","5.385944131311563","5.385944131311563","5.385944131311563","12.27715638125627","12.27715638125627","12.27715638125627","72.13294164067639","72.13294164067639","72.13294164067639","103.71746287384394","103.71746287384394","103.71746287384394","30.473220352162656","30.473220352162656","30.473220352162656","170.7390572228903","170.7390572228903","170.7390572228903","54.636385291252324","54.636385291252324","54.636385291252324","102.02780663898406","102.02780663898406","102.02780663898406","17.369323309788314","17.369323309788314","17.369323309788314","65.05228723992413","65.05228723992413","65.05228723992413"
"196000","131.38472569599594","131.38472569599594","131.38472569599594","88.94617418754729","88.94617418754729","88.94617418754729","144.60377427743668","144.60377427743668","144.60377427743668","110.3290577812505","110.3290577812505","110.3290577812505","134.04932117444918","134.04932117444918","134.04932117444918","53.981710307102006","53.981710307102006","53.981710307102006","121.87992644114816","121.87992644114816","121.87992644114816","96.41709795620424","96.41709795620424","96.41709795620424","128.86952617041956","128.86952617041956","128.86952617041956","110.31721722205828","110.31721722205828","110.31721722205828","114.14895575914645","114.14895575914645","114.14895575914645","14.570045896139877","14.570045896139877","14.570045896139877","70.10453306665332","70.10453306665332","70.10453306665332","113.0742676060202","113.0742676060202","113.0742676060202","19.549474055506977","19.549474055506977","19.549474055506977","156.85722619737948","156.85722619737948","156.85722619737948","59.030474623855184","59.030474623855184","59.030474623855184","92.23576196780331","92.23576196780331","92.23576196780331","35.28405793116253","35.28405793116253","35.28405793116253","62.751031493536956","62.751031493536956","62.751031493536956"
"200000","120.08732083970494","120.08732083970494","120.08732083970494","82.58808767304397","82.58808767304397","82.58808767304397","155.80589885016698","155.80589885016698","155.80589885016698","107.31081270071122","107.31081270071122","107.31081270071122","134.86454949806796","134.86454949806796","134.86454949806796","52.73771923927059","52.73771923927059","52.73771923927059","132.11768394691862","132.11768394691862","132.11768394691862","101.14637675827059","101.14637675827059","101.14637675827059","157.769281018858","157.769281018858","157.769281018858","110.02055017978289","110.02055017978289","110.02055017978289","138.76961080703944","138.76961080703944","138.76961080703944","15.918157963079418","15.918157963079418","15.918157963079418","79.49709832286288","79.49709832286288","79.49709832286288","115.68425516181794","115.68425516181794","115.68425516181794","17.10183382140823","17.10183382140823","17.10183382140823","160.49593372475744","160.49593372475744","160.49593372475744","54.5777981515972","54.5777981515972","54.5777981515972","102.01184745244792","102.01184745244792","102.01184745244792","16.20154620253853","16.20154620253853","16.20154620253853","52.379135904201675","52.379135904201675","52.379135904201675"
"204000","114.58737719456876","114.58737719456876","114.58737719456876","91.73773473250836","91.73773473250836","91.73773473250836","164.77474697561","164.77474697561","164.77474697561","92.77625924378769","92.77625924378769","92.77625924378769","128.91298812736824","128.91298812736824","128.91298812736824","88.38253244805998","88.38253244805998","88.38253244805998","122.59917720781327","122.59917720781327","122.59917720781327","92.29322894807464","92.29322894807464","92.29322894807464","151.4187382680196","151.4187382680196","151.4187382680196","131.33167683394055","131.33167683394055","131.33167683394055","142.54144657172733","142.54144657172733","142.54144657172733","43.94463239465236","43.94463239465236","43.94463239465236","78.28377574541234","78.28377574541234","78.28377574541234","105.96314733554857","105.96314733554857","105.96314733554857","13.394489236944636","13.394489236944636","13.394489236944636","170.67978680808898","170.67978680808898","170.67978680808898","51.487700327103845","51.487700327103845","51.487700327103845","106.32971672760398","106.32971672760398","106.32971672760398","42.76250220990924","42.76250220990924","42.76250220990924","48.507940614239885","48.507940614239885","48.507940614239885"
"208000","117.44032470046804","117.44032470046804","117.44032470046804","103.511395203974","103.511395203974","103.511395203974","71.8445804398488","71.8445804398488","71.8445804398488","111.29392182840795","111.29392182840795","111.29392182840795","122.59576429408938","122.59576429408938","122.59576429408938","18.296180665485572","18.296180665485572","18.296180665485572","130.935706974938","130.935706974938","130.935706974938","103.68678501701683","103.68678501701683","103.68678501701683","148.2650584086968","148.2650584086968","148.2650584086968","98.7893810454135","98.7893810454135","98.7893810454135","140.37490350618583","140.37490350618583","140.37490350618583","52.57161725333424","52.57161725333424","52.57161725333424","61.46405357896617","61.46405357896617","61.46405357896617","103.73462006035462","103.73462006035462","103.73462006035462","13.538928400355038","13.538928400355038","13.538928400355038","157.6503615214534","157.6503615214534","157.6503615214534","53.74198238603104","53.74198238603104","53.74198238603104","105.09630503920786","105.09630503920786","105.09630503920786","129.92400009185243","129.92400009185243","129.92400009185243","55.358016343660836","55.358016343660836","55.358016343660836"
"212000","105.26809533236121","105.26809533236121","105.26809533236121","111.43216821197802","111.43216821197802","111.43216821197802","94.00305620403267","94.00305620403267","94.00305620403267","114.63495180049874","114.63495180049874","114.63495180049874","129.4917618693617","129.4917618693617","129.4917618693617","54.04469751809771","54.04469751809771","54.04469751809771","135.37301057252893","135.37301057252893","135.37301057252893","85.80419732434373","85.80419732434373","85.80419732434373","147.17665226940727","147.17665226940727","147.17665226940727","79.92292006732275","79.92292006732275","79.92292006732275","151.11438455403456","151.11438455403456","151.11438455403456","62.649160730599306","62.649160730599306","62.649160730599306","34.49067091455415","34.49067091455415","34.49067091455415","102.26495207347365","102.26495207347365","102.26495207347365","53.3337436679853","53.3337436679853","53.3337436679853","149.94476188918875","149.94476188918875","149.94476188918875","64.19701586243455","64.19701586243455","64.19701586243455","112.17473264841551","112.17473264841551","112.17473264841551","138.19874728559776","138.19874728559776","138.19874728559776","56.81504328795303","56.81504328795303","56.81504328795303"
"216000","106.05870349773458","106.05870349773458","106.05870349773458","117.89565779980111","117.89565779980111","117.89565779980111","170.96682685633823","170.96682685633823","170.96682685633823","105.15393061510667","105.15393061510667","105.15393061510667","132.11309363695406","132.11309363695406","132.11309363695406","51.42431308614988","51.42431308614988","51.42431308614988","126.16973922223255","126.16973922223255","126.16973922223255","98.42942774120472","98.42942774120472","98.42942774120472","116.6192002648987","116.6192002648987","116.6192002648987","102.1846454019131","102.1846454019131","102.1846454019131","109.31973145885945","109.31973145885945","109.31973145885945","54.103059474385795","54.103059474385795","54.103059474385795","30.87820701588703","30.87820701588703","30.87820701588703","103.7431488139662","103.7431488139662","103.7431488139662","55.674773427025684","55.674773427025684","55.674773427025684","146.96277374140573","146.96277374140573","146.96277374140573","60.901439267589566","60.901439267589566","60.901439267589566","101.1556601205894","101.1556601205894","101.1556601205894","109.04370354975292","109.04370354975292","109.04370354975292","112.46102665024857","112.46102665024857","112.46102665024857"
"220000","107.31595497693124","107.31595497693124","107.31595497693124","107.70798977591343","107.70798977591343","107.70798977591343","138.84648913771147","138.84648913771147","138.84648913771147","106.56203809791828","106.56203809791828","106.56203809791828","130.742785122625","130.742785122625","130.742785122625","49.9252062423973","49.9252062423973","49.9252062423973","131.33840620478344","131.33840620478344","131.33840620478344","87.0563721796722","87.0563721796722","87.0563721796722","127.25607499762252","127.25607499762252","127.25607499762252","118.31466941348762","118.31466941348762","118.31466941348762","11.72197706423549","11.72197706423549","11.72197706423549","53.23250895002317","53.23250895002317","53.23250895002317","25.75112874272775","25.75112874272775","25.75112874272775","133.02645581766726","133.02645581766726","133.02645581766726","55.322468707782505","55.322468707782505","55.322468707782505","145.24049841648815","145.24049841648815","145.24049841648815","53.85722822989487","53.85722822989487","53.85722822989487","87.18247378538086","87.18247378538086","87.18247378538086","135.43399499318545","135.43399499318545","135.43399499318545","82.37548711844663","82.37548711844663","82.37548711844663"
